tr_build_id,tr_job_id,tr_build_number,tr_original_commit,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration
41870482,41870483,1091,ba20bea0ec73d11adaea7670c120d6cfa812ce3b,java,broken,3,java-gradle,junit,true,false,,0,,,,,,"",,
41871111,41871112,1092,3437d578186a6e7baae359acd6de6119bca53395,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
41871426,41871427,1093,9f36946910de1fae7a32165485035abbd19d8a19,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
41871543,41871544,1094,2dec0b2475a8719bde3f45e6f20176bcfbaf87d0,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
41872026,41872027,1095,d2128417d9f1b44f1643a28182a0a0f04325b867,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
42247089,42247090,1096,40c2e50b661be5286b569f64010a77dde0037b9b,java,broken,1,java-gradle,"",false,,,0,,,,,,"",,
42275936,42275937,1097,6dda5f48f7d0a9eb272d449447fbdd2a9a672436,java,broken,1,java-gradle,"",false,,,0,,,,,,"",,
42277742,42277743,1098,ff999aa316841655ee0779a25461e3d1d0c77619,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
42281679,42281680,1099,2243221ae750d3f046f81d4772761f0f45f387de,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
24611557,24611558,109,de119ab52e94bb33cba6439f17d43f3388b97b89,java,ok,,java-gradle,junit,true,false,,0,,,,,,"",,
24393572,24393573,10,1c5903bdb86b9fa1528ac1f680acccbde8024b95,java,ok,,java-gradle,junit,true,false,,0,,,,,,"",,
42289724,42289725,1100,70459640973352f8783c0f9e2ad1d9f42766d4e3,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
42332693,42332694,1101,496e6b4ccb000604d5e917bdb44e544232579507,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
42335184,42335185,1102,9bf2a15ca5c82df5d0b4cab3a90efe5f214c67ea,java,unknown,2,java-gradle,"",false,,,0,,,,,,"",,
42335528,42335529,1103,9bf2a15ca5c82df5d0b4cab3a90efe5f214c67ea,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
42335561,42335562,1104,9bf2a15ca5c82df5d0b4cab3a90efe5f214c67ea,java,ok,1,java-gradle,junit,true,false,,0,,,,,,"",,
42409019,42409020,1105,b76846e97168fe05be38d65ad0d93583b382d7f1,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
42423524,42423525,1106,9f0403a41cd31fc2d3dc31abfca8f9e8702204dd,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
42458153,42458154,1107,91a5d428219d3719f9519f2336759419af93f955,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
42465032,42465033,1108,f5d885343d35ddcc70683b73efa9485f87b0e14a,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
42465639,42465640,1109,6b9d5d833069233533aa222fbfcce19cba3dcd94,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
24611633,24611634,110,2bbe4b132b65c01348ff4b13d63dfc32144ca3db,java,ok,,java-gradle,junit,true,false,,0,,,,,,"",,
42505595,42505596,1110,e0c96aa7d6a290576d666c4b15caeb4d93b5b637,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
42506318,42506319,1111,5dcbf56c16f18ef2dddeb2d303c467efce2c7478,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
42506326,42506327,1112,5dcbf56c16f18ef2dddeb2d303c467efce2c7478,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
42506431,42506432,1113,5dcbf56c16f18ef2dddeb2d303c467efce2c7478,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
42529113,42529114,1114,695313802af7c6f30e170b6d4d22bf16bcfa64b7,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
42529627,42529628,1115,0d75f89a56cc8f748a09a1201ccb215c5e7ab9ed,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
42530112,42530113,1116,a7f087f5983f4a67a590783647115b16f2bee5e2,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
42543544,42543545,1117,a0e3843de921205a55888233d6b95e78d1402659,java,ok,0,java-gradle,junit,true,false,,0,,,,,,"",,
42614775,42614776,1118,6a198ae3743e4d9a5b18e44e61afe2c1b3cecaee,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
42615668,42615669,1119,1dc5a5bf5d756bdd88a5c456e1315ddf68cca6e2,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
24625878,24625879,111,2bbe4b132b65c01348ff4b13d63dfc32144ca3db,java,ok,,java-gradle,junit,true,false,,0,,,,,,"",,
42673827,42673828,1120,4d7340abb61be115ba5945c547bfb98fb3c6f880,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
42673843,42673844,1121,fb33045fe33a0bbd50fcf78335d8c85b82f2e6dd,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
42674785,42674786,1122,63b1703e4ef91c0c60d5e163c3cf9807c3af39f1,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
42674807,42674808,1123,63b1703e4ef91c0c60d5e163c3cf9807c3af39f1,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
42676297,42676298,1124,b76666eed77f3523e6261b1b3d48d748bec2319f,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
42676348,42676349,1125,ee018fa95d090e3c1f17e737dbb9c4c5a16afe16,java,ok,0,java-gradle,junit,true,false,,0,,,,,,"",,
43386210,43386211,1126,063ec97e00d5156c2bf84eed658032ab91bae62f,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
43391654,43391655,1127,e84234c54c19df1c5c172e0c1e76da3619dcbe38,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
43396384,43396385,1128,2971bc95f28fab12918aa8d4b9de3f5bb66da775,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
43497452,43497453,1129,b498bff9bddff2cb13a717cf5bdec61c7705ecdf,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
24646026,24646027,112,6eb891487fb07ec9fb9196dc284b07b6320aa5b6,java,ok,,java-gradle,junit,true,false,,0,,,,,,"",,
43506012,43506013,1130,47a09b3a2a9cb18bba3f938228d11e9e2977bbe0,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
43509498,43509499,1131,016109efcf00f68e25d36f3f0eb0fc42164fda1f,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
43511744,43511745,1132,3dfb66ea86ea73c1c7fe5f091b995df98356ee56,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
43513194,43513196,1133,5b650bf221b8176390afd1140cc57a990361d60d,java,ok,3,java-gradle,junit,true,false,,0,,,,,,"",,
43515269,43515270,1134,7c75a00976066eb9d6822705b708650feb39c756,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
43631486,43631487,1135,2538c3457c43ce4d8fc2d594ce34f758f10ef104,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
43631538,43631539,1136,2538c3457c43ce4d8fc2d594ce34f758f10ef104,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
43641737,43641738,1137,74268c48da52835dff12f07fc248dd0596d73004,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
43648955,43648956,1138,01ad2501c979f359d5fa97607a4e1d7acbd89bbd,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
43648987,43648988,1139,01ad2501c979f359d5fa97607a4e1d7acbd89bbd,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
24647946,24647947,113,f895948f4165deb6ce7a7e25509090216ec849da,java,ok,,java-gradle,junit,true,false,,0,,,,,,"",,
43721254,43721255,1140,611f302498b2f6134f711d795846e34e9e923795,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
43723530,43723531,1141,51d8c06b9fc4528a3357e750c50ffe01830beaaf,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
43724560,43724561,1142,cc7d3397f52fc4e6a7d82ceca5096c2510460cb8,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
43872943,43872944,1143,6858738d4dd6fc1e233e07b1dc3379d3dd1b0b8b,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
43874773,43874774,1144,3f4f30f020e8cb0b8a3cfdb1ee3aedf8aa2f45e5,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
43887607,43887608,1145,27b27407a3426843084727b364b5a7718af3a2d8,java,broken,0,java-gradle,junit,true,false,,0,,,,,,"",,
43916991,43916992,1146,883de2d8bb5c3dea747cad0744d675dd5dfc48fa,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
43918467,43918468,1147,9299ddccac55d3560ac4ff472961c86c180d1b80,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
43924900,43924901,1148,177eb3d9f14955c370260ec8f6fb98f7557452d5,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
43925678,43925679,1149,da923944deb4941fccca99265212dcacc16d5b9c,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
24648536,24648537,114,4585c15e83f6904f291cdb617ddd35f81a7a1f02,java,ok,,java-gradle,junit,true,false,,0,,,,,,"",,
43934071,43934072,1150,afe5e4efa5c30ee19ba1c1a806aca86a9a9b9ecd,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
43941942,43941943,1151,76c57b11b686d9c2b282ee15ab59aac8057c0c47,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
43943339,43943340,1152,9883e790c47a3d7eaaa29be953519363a7655314,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
43998454,43998455,1153,a3df44c6170c434f48bb719f23345ca32fffe148,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
43999847,43999848,1154,36590b60ec42021a2e99471f910abde0ab61e988,java,broken,1,java-gradle,"",false,,,0,,,,,,"",,
44000869,44000870,1155,516c680b91dc386c7c18d116701af55fbb97480f,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
44001878,44001879,1156,fb18a492e4f5ddf3bc4c569ade56462eaffdbe82,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
44001923,44001924,1157,3913cb0f7c9b34d1a833ef2991dc1ed6d0ee64ea,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
44002363,44002364,1158,279372f6720eb3fde120ccf8102ae88196c48099,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
44004131,44004132,1159,87fffc2456b22a8072e387ee37a6130acf8ceda2,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
24648538,24648539,115,83b526592d7c51f7b98b3a233feb39ac78f1ac0b,java,ok,,java-gradle,junit,true,false,,0,,,,,,"",,
44004347,44004348,1160,87fffc2456b22a8072e387ee37a6130acf8ceda2,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
44027231,44027232,1161,fba2a37941676704622471adb13f268ce95fa02a,java,unknown,1,java-gradle,"",false,,,0,,,,,,"",,
44027258,44027259,1162,ddf4c717dfb57c6e7ad20e01775dd263a0b78127,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
44027262,44027263,1163,ddf4c717dfb57c6e7ad20e01775dd263a0b78127,java,ok,1,java-gradle,junit,true,false,,0,,,,,,"",,
44027490,44027492,1164,1d863e4718771227cbf3994418ba419c86e10c7e,java,ok,3,java-gradle,junit,true,false,,0,,,,,,"",,
44027533,44027534,1165,1d863e4718771227cbf3994418ba419c86e10c7e,java,ok,1,java-gradle,junit,true,false,,0,,,,,,"",,
