tr_build_id,tr_job_id,tr_build_number,tr_original_commit,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration
90264712,90264714,1960,1ed93be587ccec06bc3d6e7db8863077d2f7066d,java,broken,0,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.49,4.43
90276950,90276951,1961,b15fdba320b043d3517ee495971f38ce55210955,java,broken,1,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.55,8.69
90276950,90276952,1961,b15fdba320b043d3517ee495971f38ce55210955,java,broken,1,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.61,4.89
90276953,90276954,1962,8ad740bfd997148e288625d429b728ded6dbc4bd,java,broken,0,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.45,7.24
90276953,90276955,1962,8ad740bfd997148e288625d429b728ded6dbc4bd,java,broken,0,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.46,3.88
90295227,90295229,1963,c21ce3c7b0153eda9cf1abe5948800cdfcde6b38,java,broken,1,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.54,7.5
90295227,90295230,1963,c21ce3c7b0153eda9cf1abe5948800cdfcde6b38,java,broken,1,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.47,4.75
90295232,90295234,1964,9b2cca6c8509c1d76b8a48c1d02e2f6d19b0cff4,java,broken,0,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.42,5.44
90295232,90295236,1964,9b2cca6c8509c1d76b8a48c1d02e2f6d19b0cff4,java,broken,0,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.45,3.84
90312674,90312675,1965,e29fbc3d527edfe6565c073bff9c34ac3533e891,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",191.97000000000006,211
90312674,90312676,1965,e29fbc3d527edfe6565c073bff9c34ac3533e891,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",171.41000000000003,183
90313372,90313374,1966,bf2d3bdc1438fe165a372a21d78daae1c19c885a,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",204.90000000000003,229
90313372,90313380,1966,bf2d3bdc1438fe165a372a21d78daae1c19c885a,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",177.95999999999998,192
90315075,90315076,1967,bf2d3bdc1438fe165a372a21d78daae1c19c885a,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",189.88,214
90315075,90315077,1967,bf2d3bdc1438fe165a372a21d78daae1c19c885a,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",169.97999999999996,193
90330410,90330412,1968,4316e58b39d709247161a31525cef977f8628794,java,ok,2,java-maven,junit,true,false,54,0,54,0,,,,"",192.39,213
90330410,90330415,1968,4316e58b39d709247161a31525cef977f8628794,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",179.45000000000002,193
90330423,90330425,1969,3dec482bbffd6e13c7703d93f82010fc8954c073,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",210.51,235
90330423,90330427,1969,3dec482bbffd6e13c7703d93f82010fc8954c073,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",182.17,197
48333425,48333426,196,6d69cf94e2b932674dca771adb0ea2bd46871ca0,java,ok,0,java-maven,junit,true,false,17,0,17,3,,,,"",55.18000000000001,74
90344968,90345074,1970,2284d82d34d28f4849e93dbc53dfa2d5af3d957f,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",196.32000000000002,219
90344968,90345107,1970,2284d82d34d28f4849e93dbc53dfa2d5af3d957f,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",167.12000000000003,178
90345694,90345748,1971,8ed0f9bfcc4010c4dabd4ffdf4c012d3a6614a3d,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",203.42,231
90345694,90345812,1971,8ed0f9bfcc4010c4dabd4ffdf4c012d3a6614a3d,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",166.07999999999998,179
90740982,90740984,1972,2919c90ff10e5c3892b3f7196bff5598e15b177e,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",198.21,216
90740982,90740986,1972,2919c90ff10e5c3892b3f7196bff5598e15b177e,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",179.23999999999998,192
90740990,90740992,1973,dce2f7926fb54f35564dacb275b1b75f2983950c,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",189.51999999999998,208
90740990,90740994,1973,dce2f7926fb54f35564dacb275b1b75f2983950c,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",179.59999999999997,194
90749211,90749214,1974,0871e0dcc69e90b5d4334c7e14765ce79134aa0d,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",197.85,221
90749211,90749215,1974,0871e0dcc69e90b5d4334c7e14765ce79134aa0d,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",172.71999999999997,185
